ENSEMBL,HGNC,log2FoldChange,pvalue
ENSG00000243566,UPK3B,0.2626037,0.194135071
ENSG00000243568,RPL21P115,-0.053121878,0.812649247
ENSG00000243592,RPL17P22,0.008071412,0.986542975
ENSG00000243601,RPL12P24,0.238279729,0.407830739
ENSG00000243607,RPL35AP26,0.068390508,0.779727207
ENSG00000243609,RPS2P44,0.095563135,0.555534101
ENSG00000243620,,-0.611874861,0.241978127
ENSG00000243621,,0.023496795,0.941613635
ENSG00000243627,SMIM34,-0.282472978,0.362063334
ENSG00000243629,LINC00880,-0.340897729,0.369931416
ENSG00000243646,IL10RB,-0.098170663,0.383316496
ENSG00000243649,CFB,-0.214892666,0.20159833
ENSG00000243658,MTND5P16,-0.108726235,0.709559781
ENSG00000243659,,-0.112773095,0.474941012
ENSG00000243660,ZNF487,-0.207285415,0.315018836
ENSG00000243663,RPS4XP14,0.034819218,0.845835703
ENSG00000243667,DNAAF10,0.011295548,0.948927279
ENSG00000243671,RN7SL761P,-0.10027757,0.904906935
ENSG00000243672,RPS3AP40,0.321461348,0.306937976
ENSG00000243675,RPL35AP9,0.144546983,0.534028382
ENSG00000243678,NME2,0.005699968,0.965871182
ENSG00000243679,,-0.012201636,0.868669864
ENSG00000243687,RPL35AP10,0.101435658,0.664026588
ENSG00000243694,LINC02027,0.895393548,0.14385196
ENSG00000243696,,0.016094175,0.892992131
ENSG00000243697,RPL7AP63,0.097470861,0.559108535
ENSG00000243701,DUBR,0.000616813,0.994694619
ENSG00000243702,RN7SL638P,0.272561965,0.270309636
ENSG00000243708,PLA2G4B,-0.254255414,0.077851727
ENSG00000243709,LEFTY1,0.46269382,0.045725508
ENSG00000243710,CFAP57,0.013972203,0.969360012
ENSG00000243715,CACNA2D3-AS1,0.438506216,0.187390749
ENSG00000243716,NPIPB5,0.132763612,0.233996296
ENSG00000243721,RPL23AP63,0.233137745,0.298400918
ENSG00000243725,TTC4,-0.057444222,0.615369193
ENSG00000243738,RN7SL181P,-0.244408595,0.461539332
ENSG00000243742,RPLP0P2,-0.776421144,0.25281111
ENSG00000243753,HLA-L,-0.065205585,0.681562701
ENSG00000243759,ST13P15,-0.227243043,0.235952084
ENSG00000243770,RN7SL65P,0.265477308,0.140788506
ENSG00000243782,RN7SL78P,0.490250503,0.166909548
ENSG00000243789,JMJD7,-0.043278677,0.695837915
ENSG00000243794,SNRPCP10,0.096003382,0.860141778
ENSG00000243795,LINC02044,0.157416851,0.465777334
ENSG00000243801,RN7SL461P,1.844802394,0.114834491
ENSG00000243810,CFAP61-AS1,-0.180792285,0.725312266
ENSG00000243811,APOBEC3D,0.048417269,0.812459831
ENSG00000243813,,0.371247673,0.14762188
ENSG00000243819,RN7SL832P,-0.290327947,0.133557965
ENSG00000243836,WDR86-AS1,0.599389513,0.020359971
ENSG00000243845,RN7SL30P,-0.045157158,0.835985724
ENSG00000243847,RN7SL610P,0.325649798,0.210322335
ENSG00000243849,CFAP44-AS1,0.053905277,0.802015618
ENSG00000243854,RN7SL67P,0.187604043,0.388758655
ENSG00000243859,RPL5P17,0.48438179,0.5984249
ENSG00000243888,,0.010409263,0.969398856
ENSG00000243902,,0.483471175,0.133792319
ENSG00000243911,RN7SL430P,-0.083884255,0.710887772
ENSG00000243915,THAP12P2,0.538568394,0.097872879
ENSG00000243916,,0.473818745,0.13666457
ENSG00000243926,TIPARP-AS1,0.043552965,0.792378573
ENSG00000243927,MRPS6,0.03408161,0.731174133
ENSG00000243943,ZNF512,0.097337644,0.46027924
ENSG00000243951,RN7SL308P,0.085283097,0.785923896
ENSG00000243954,RN7SL743P,0.115267294,0.534221527
ENSG00000243960,,-0.004392806,0.969429004
ENSG00000243970,PPIEL,-0.105652531,0.561805173
ENSG00000243978,RTL9,-0.180485224,0.458364987
ENSG00000243979,,0.204439458,0.341441279
ENSG00000243986,ENO1P3,-0.091701782,0.695456146
ENSG00000243989,ACY1,-0.164088416,0.163451996
ENSG00000244004,RPS3AP19,-0.752554507,0.163546126
ENSG00000244005,NFS1,-0.116618307,0.226424603
ENSG00000244018,RPL35P6,0.409951783,0.062046504
ENSG00000244021,RPL21P53,-0.114302405,0.745687555
ENSG00000244026,FAM86DP,-0.461368825,0.008176799
ENSG00000244036,UBE2H-DT,-0.403164546,0.089222696
ENSG00000244038,DDOST,-0.188761001,0.097589134
ENSG00000244040,IL12A-AS1,0.229385726,0.504490637
ENSG00000244041,LINC01011,-0.06228734,0.693097684
ENSG00000244044,RN7SL735P,0.152014949,0.665571308
ENSG00000244045,TMEM199,-0.113891901,0.296746145
ENSG00000244050,DEFB109F,0.149841929,0.498850504
ENSG00000244052,RPL5P24,0.246108722,0.277990439
ENSG00000244053,RPL13AP2,0.008163188,0.980653847
ENSG00000244055,,0.160265264,0.352186631
ENSG00000244056,RN7SL417P,0.023477576,0.926082732
ENSG00000244060,RPS2P41,0.241878076,0.178117936
ENSG00000244062,ACSL3P1,-0.103162769,0.747287655
ENSG00000244063,,0.092562416,0.66340946
ENSG00000244073,RPS4XP6,-0.18610224,0.463597428
ENSG00000244080,RN7SL833P,0.268275213,0.228088452
ENSG00000244097,RPS4XP17,0.123872212,0.561719307
ENSG00000244099,RPS23P3,-0.697316991,0.170782705
ENSG00000244112,RN7SL508P,0.238570398,0.49796164
ENSG00000244113,,0.097306243,0.705684966
ENSG00000244119,PDCL3P4,-0.190339054,0.348400782
ENSG00000244124,ATP1B3-AS1,0.022304097,0.92230199
ENSG00000244128,LINC01322,0.681003822,0.106520476
ENSG00000244131,RPSAP51,0.296084745,0.12435632
ENSG00000244134,RPS12P20,0.43812583,0.085532766
ENSG00000244151,,-0.15977511,0.42834281
ENSG00000244159,RPS27AP13,0.178411889,0.376363405
ENSG00000244161,FLNB-AS1,-0.003977459,0.978519213
ENSG00000244165,P2RY11,-0.075980208,0.382396102
ENSG00000244171,PBX2P1,-0.093115044,0.670283674
ENSG00000244184,PELP1-DT,-0.379740739,0.296048698
ENSG00000244187,TMEM141,-0.054502578,0.596396295
ENSG00000244203,FOXP1-AS1,0.12735898,0.665888031
ENSG00000244215,LINC02016,0.148371382,0.760626876
ENSG00000244218,RN7SL81P,0.106409882,0.382426536
ENSG00000244219,TMEM225B,-0.057397004,0.861618735
ENSG00000244226,ILF2P1,0.306706211,0.31853478
ENSG00000244227,LRRC77P,-0.376513691,0.381407328
ENSG00000244229,RPL26P35,0.129461922,0.527858782
ENSG00000244232,RN7SL698P,0.049482478,0.838521675
ENSG00000244237,,0.250660979,0.347913793
ENSG00000244242,IFITM10,-0.144065967,0.607775987
ENSG00000244244,RPS3AP42,0.321555972,0.11433511
ENSG00000244247,LINC01995,0.072306452,0.811476378
ENSG00000244249,RPS2P19,0.535494552,0.409921771
ENSG00000244256,RN7SL130P,0.469626486,0.061406867
ENSG00000244257,PKD1P1,0.02726476,0.885490288
ENSG00000244265,SIAH2-AS1,-0.086247659,0.658862791
ENSG00000244274,DBNDD2,-0.149468066,0.207014159
ENSG00000244286,ITGB5-AS1,-0.172192149,0.418457248
ENSG00000244289,RPS3AP35,0.246886795,0.361320869
ENSG00000244296,RN7SL168P,-0.128685343,0.519161582
ENSG00000244300,GATA2-AS1,0.610859806,0.089982939
ENSG00000244306,DUXAP10,1.872399985,0.015507334
ENSG00000244308,RN7SL762P,0.011346516,0.953500351
ENSG00000244313,,-0.088791305,0.563486822
ENSG00000244314,RN7SL36P,0.267775444,0.208888893
ENSG00000244327,,0.423921587,0.016066396
ENSG00000244332,,0.458087264,0.146869888
ENSG00000244342,LINC00698,1.17980883,0.006738757
ENSG00000244346,C9orf85P2,0.410662577,0.004988674
ENSG00000244356,RN7SL398P,0.291621145,0.396240138
ENSG00000244357,RN7SL145P,0.295018588,0.123221154
ENSG00000244361,RPL30P7,-0.556482008,0.353414422
ENSG00000244371,PFN1P8,0.587908184,0.049140089
ENSG00000244378,RPS2P45,0.033825483,0.856971438
ENSG00000244380,,-0.278090897,0.12594039
ENSG00000244383,FAM3D-AS1,-0.154861902,0.70526344
ENSG00000244384,RN7SL359P,0.110289899,0.790571426
ENSG00000244389,RN7SL242P,0.282488343,0.172702563
ENSG00000244391,RN7SL330P,0.078379674,0.767548427
ENSG00000244398,RPL36AP37,0.003081933,0.988440024
ENSG00000244405,ETV5,-0.098864399,0.681809696
ENSG00000244425,RN7SL268P,0.005703314,0.972860962
ENSG00000244451,RPL34P21,0.054993355,0.817853712
ENSG00000244456,SPECC1P2,-0.110986287,0.823460218
ENSG00000244462,RBM12,0.084176988,0.349836949
ENSG00000244476,ERVFRD-1,0.180588987,0.128091312
ENSG00000244480,,-0.002398853,0.988886461
ENSG00000244482,LILRA6,-0.677494496,0.056684854
ENSG00000244486,SCARF2,-0.126697501,0.444583912
ENSG00000244490,RWDD4P1,0.356195475,0.071784776
ENSG00000244501,RN7SL623P,0.205181754,0.423432156
ENSG00000244509,APOBEC3C,-0.062231768,0.741991027
ENSG00000244510,,0.402292497,0.159510386
ENSG00000244513,EOGT-DT,-0.12539171,0.440667471
ENSG00000244515,KRT18P34,-0.171292676,0.394006395
ENSG00000244556,ODCP,0.23052079,0.139510742
ENSG00000244558,KCNK15-AS1,0.185179119,0.599274795
ENSG00000244560,,-0.05199297,0.744415856
ENSG00000244586,WNT5A-AS1,-0.484151606,0.105427123
ENSG00000244588,RAD21L1,0.560889349,0.129443512
ENSG00000244604,,0.223117053,0.372492622
ENSG00000244607,CCDC13,-0.145070824,0.620453911
ENSG00000244617,ASPRV1,0.184311323,0.131914036
ENSG00000244618,RN7SL334P,0.559127464,0.310904885
ENSG00000244625,MIATNB,0.015198855,0.888573322
ENSG00000244627,TPTEP2,0.037042503,0.791520511
ENSG00000244630,,0.111891667,0.642718216
ENSG00000244668,SNRPCP3,0.2353414,0.449439819
ENSG00000244671,RN7SL280P,0.31694157,0.149269215
ENSG00000244674,RPS3AP15,-0.109290966,0.829750007
ENSG00000244675,,0.181681195,0.546541048
ENSG00000244676,,0.172518083,0.238509552
ENSG00000244681,MTHFD2P1,-0.529163261,0.347418973
ENSG00000244687,UBE2V1,0.040893155,0.676709846
ENSG00000244691,RPL10AP1,0.079723673,0.60814695
ENSG00000244692,RN7SL724P,0.129784924,0.532580641
ENSG00000244694,PTCHD4,0.299947902,0.08871591
ENSG00000244699,EVA1CP5,0.064210906,0.814356508
ENSG00000244701,,0.187135566,0.070792337
ENSG00000244710,RN7SL47P,0.109553819,0.557374027
ENSG00000244712,RPL29P27,0.520724398,0.070670663
ENSG00000244716,RPL17P7,-0.110021528,0.512873888
ENSG00000244722,RPSAP29,-0.088588974,0.869682435
ENSG00000244723,ASLP1,-0.083236261,0.530061856
ENSG00000244730,PHF5AP3,-0.089363772,0.570088117
ENSG00000244731,C4A,-0.485446976,0.18395952
ENSG00000244733,,0.51248312,0.010772319
ENSG00000244754,N4BP2L2,0.028955945,0.712065628
ENSG00000244757,,0.11411533,0.689410808
ENSG00000244879,GABPB1-AS1,-0.078075243,0.5529218
ENSG00000244921,MTCYBP18,0.049404398,0.830727775
ENSG00000244926,ALKBH3-AS1,0.412690652,0.008305338
ENSG00000244932,IFT122P2,-0.084477957,0.313025446
ENSG00000244945,RUFY1-AS1,-0.067935962,0.442407232
ENSG00000244953,,0.462016838,0.365427108
ENSG00000244968,LIFR-AS1,0.016607948,0.895976929
ENSG00000244998,ASTILCS,0.323087091,0.216169183
ENSG00000245017,LINC02453,0.113211053,0.60590853
ENSG00000245025,,-0.696026456,0.002351703
ENSG00000245059,C16orf46-DT,-0.14274211,0.286339427
ENSG00000245060,LINC00847,-0.228624428,0.547530285
ENSG00000245067,IGFBP7-AS1,-0.089410358,0.817297923
ENSG00000245080,MIR3150BHG,0.295414971,0.236189444
ENSG00000245105,A2M-AS1,-0.089014273,0.717729138
ENSG00000245112,SMARCA5-AS1,-0.26532365,0.06098494
ENSG00000245146,MALINC1,-0.581529426,0.008141108
ENSG00000245148,ARAP1-AS2,0.066430611,0.709696786
ENSG00000245149,RNF139-DT,-0.082126451,0.273891643
ENSG00000245156,,-0.152811616,0.113071143
ENSG00000245205,EEF1A1P4,0.057917065,0.706194638
ENSG00000245213,GALNT7-DT,-0.136406565,0.343590657
ENSG00000245248,USP2-AS1,0.032146453,0.919381631
ENSG00000245275,SAP30L-AS1,0.068214613,0.659150563
ENSG00000245281,ASAH1-AS1,-0.314896769,0.167416422
ENSG00000245293,CYP2U1-AS1,-0.110903269,0.631356269
ENSG00000245311,BMAL2-AS1,0.128678629,0.515960985
ENSG00000245317,MRNIP-DT,-0.108314742,0.343666056
ENSG00000245322,H2AZ1-DT,-0.025700861,0.924788083
ENSG00000245330,DEPTOR-AS1,-0.685706204,0.033916261
ENSG00000245384,CXXC4-AS1,0.587095723,0.074430024
ENSG00000245466,TTC9-DT,-0.540871795,0.075992803
ENSG00000245468,LINC02447,0.378457218,0.05023319
ENSG00000245479,LINC01585,0.086529417,0.739772419
ENSG00000245498,MSANTD2-AS1,-0.008485735,0.943736281
ENSG00000245522,LINC02709,-0.013046325,0.94003208
ENSG00000245526,MIR9-2HG,0.020262618,0.88060441
ENSG00000245532,NEAT1,0.591120157,0.142068781
ENSG00000245534,RORA-AS1,0.114664093,0.581631322
ENSG00000245552,LNCRNA-IUR,0.069158365,0.600712681
ENSG00000245556,SCAMP1-AS1,-0.045737283,0.766033303
ENSG00000245571,FAM111A-DT,-0.172353363,0.208477618
ENSG00000245573,BDNF-AS,-0.144277019,0.285623199
ENSG00000245598,DACT3-AS1,0.113094425,0.599004406
ENSG00000245614,DDX11-AS1,0.035310054,0.772566297
ENSG00000245648,KLRK1-AS1,-0.021286907,0.961195451
ENSG00000245651,,0.069713918,0.703440318
ENSG00000245662,LINC02211,-2.323724642,0.003173164
ENSG00000245667,,-0.229405308,0.133506179
ENSG00000245680,ZNF585B,-0.120629649,0.152467899
ENSG00000245685,FRG1-DT,0.102737872,0.62257849
ENSG00000245688,,0.96409905,0.026094579
ENSG00000245694,CRNDE,-0.253917257,0.107752364
ENSG00000245711,NADK2-AS1,0.160060126,0.239866464
ENSG00000245719,SKOR1-AS1,-0.950432213,0.01323914
ENSG00000245729,LINC02226,-0.487680883,0.225218734
ENSG00000245748,,-0.277072198,0.032187998
ENSG00000245750,DRAIC,-0.063456064,0.64826161
ENSG00000245768,,0.207988945,0.330328744
ENSG00000245812,LINC02202,-0.125040568,0.674010106
ENSG00000245832,MIR4300HG,0.536970503,0.122602615
ENSG00000245849,RAD51-AS1,-0.067995599,0.54579346
ENSG00000245857,,0.635029263,0.046008385
ENSG00000245864,MEF2C-AS2,0.037754308,0.914074822
ENSG00000245870,LINC00682,-2.977696938,0.001458794
ENSG00000245888,NSMCE1-DT,-0.2446771,0.318322347
ENSG00000245904,BTG1-DT,-0.103980689,0.572213627
ENSG00000245910,SNHG6,-0.005024049,0.964653763
ENSG00000245928,SDAD1-AS1,-0.122286719,0.526593341
ENSG00000245937,SLC12A2-DT,0.002299518,0.984625534
ENSG00000245958,SEPTIN7P14,0.132902416,0.11763198
ENSG00000245970,RPL30-AS1,-0.090060991,0.556083864
ENSG00000245975,MINDY2-DT,-0.220091847,0.272390394
ENSG00000246016,LINC01513,-0.202867121,0.654040279
ENSG00000246022,ALDH1L1-AS2,-0.314165647,0.612623954
ENSG00000246067,RAB30-DT,0.153703897,0.139236515
ENSG00000246082,NUDT16L2P,0.171014481,0.532564923
ENSG00000246084,LINC02325,0.18602364,0.722301726
ENSG00000246089,MCPH1-DT,-0.068939918,0.601712038
ENSG00000246090,,0.130425658,0.578697954
ENSG00000246095,LINC01096,-1.106867522,0.076235995
ENSG00000246100,LINC00900,-0.262062669,0.437388465
ENSG00000246130,,0.253645348,0.22934263
ENSG00000246145,RRS1-DT,0.313520206,0.184759601
ENSG00000246174,KCTD21-AS1,-0.268148329,0.123671116
ENSG00000246214,RETREG1-AS1,-0.127407026,0.480721942
ENSG00000246223,LINC01550,-0.161834672,0.751613776
ENSG00000246225,,-0.106520591,0.72881394
ENSG00000246228,CASC8,0.931541328,0.005148498
ENSG00000246250,,0.0887486,0.581314478
ENSG00000246263,UBR5-DT,-0.022707522,0.85934026
ENSG00000246273,SBF2-AS1,0.157275776,0.384833267
ENSG00000246308,,-0.014219091,0.934112151
ENSG00000246323,FAM13B-AS1,0.111609545,0.553487421
ENSG00000246334,PRR7-AS1,-0.092881507,0.402218915
ENSG00000246339,EXTL3-AS1,-0.105183976,0.289014131
ENSG00000246350,ZBED9-AS1,-0.262717616,0.33971124
ENSG00000246366,LACTB2-AS1,-0.153526037,0.297021567
ENSG00000246375,PPM1K-DT,-0.132244451,0.717604996
ENSG00000246379,GNAO1-DT,0.046551815,0.796401739
ENSG00000246394,ZNF84-DT,-0.14045164,0.562048047
ENSG00000246422,DIAPH1-AS1,0.275756459,0.141665681
ENSG00000246430,LINC00968,-0.336305171,0.588654331
ENSG00000246451,KLC1-AS1,-0.02117805,0.84246553
ENSG00000246465,,0.251641635,0.298941676
ENSG00000246477,,0.135329396,0.253251905
ENSG00000246523,FZD4-DT,0.125885791,0.611937599
ENSG00000246526,LINC02481,-0.221577548,0.362932199
ENSG00000246528,SLCO5A1-AS1,0.713864255,0.026647725
ENSG00000246548,LINC02288,-0.288865285,0.133423592
ENSG00000246560,UBE2D3-AS1,-0.209075705,0.067487287
ENSG00000246575,,0.098507134,0.61118232
ENSG00000246596,SIMC1P1,0.049952266,0.740773984
ENSG00000246627,CACNA1C-AS1,-0.176168031,0.397976087
ENSG00000246640,PICART1,-0.225834965,0.488054099
ENSG00000246662,CIBAR1-DT,-0.267422971,0.102652729
ENSG00000246695,RASSF8-AS1,-0.169270603,0.150479649
ENSG00000246705,H2AJ,-0.017262217,0.960741094
ENSG00000246731,,-0.096789028,0.425893486
ENSG00000246763,RGMB-AS1,-0.044544025,0.804816525
ENSG00000246774,COL25A1-DT,0.001449537,0.995841556
ENSG00000246777,DYNC1LI2-DT,-0.258442036,0.239134265
ENSG00000246790,SORL1-AS1,0.110236875,0.693710553
ENSG00000246792,,0.121266329,0.592955412
ENSG00000246820,RIC3-DT,0.162125769,0.633979486
ENSG00000246851,,0.001721913,0.990700102
ENSG00000246859,STARD4-AS1,0.216734882,0.193989942
ENSG00000246863,GPR176-DT,-0.917006645,0.000807557
ENSG00000246876,LINC02466,0.799306415,0.467056387
ENSG00000246877,DNM1P35,0.205801962,0.467921139
ENSG00000246889,CTTN-DT,0.072725791,0.396494513
ENSG00000246898,LINC00920,-0.364767404,0.281756303
ENSG00000246922,UBAP1L,0.163069605,0.294524534
ENSG00000246982,BRPF3-AS1,-0.004476209,0.982942881
ENSG00000246985,SOCS2-AS1,-0.047307367,0.804271156
ENSG00000247011,,0.275509935,0.434906663
ENSG00000247077,PGAM5,-0.058396315,0.704798554
ENSG00000247081,BAALC-AS1,-0.650769888,0.016801601
ENSG00000247092,SNHG10,-0.05044739,0.677364105
ENSG00000247095,MIR210HG,0.263660883,0.198455836
ENSG00000247121,,-0.016629981,0.927612189
ENSG00000247134,,-0.040594004,0.736485925
ENSG00000247137,ANKRD42-DT,0.014440643,0.857781751
ENSG00000247151,CSTF3-DT,0.094360518,0.639172357
ENSG00000247157,LINC01252,0.260341135,0.366707702
ENSG00000247193,,0.221304566,0.463018908
ENSG00000247199,FBXO38-DT,0.072784117,0.629771624
ENSG00000247228,,-0.258707429,0.04779858
ENSG00000247240,UBL7-DT,0.02440744,0.839705274
ENSG00000247271,ZBED5-AS1,-0.308368288,0.028113794
ENSG00000247311,,-0.346446932,0.416138804
ENSG00000247317,LY6E-DT,0.418600074,0.478241793
ENSG00000247324,,-0.103677876,0.574148952
ENSG00000247345,,-0.05525585,0.807831057
ENSG00000247363,NUP107-DT,0.016190971,0.90911303
ENSG00000247373,TMED2-DT,-0.120818603,0.248603398
ENSG00000247400,DNAJC3-DT,-0.22143906,0.070280741
ENSG00000247402,,-3.612676899,4.30E-05
ENSG00000247416,,0.302044014,0.186165611
ENSG00000247473,CARS1-AS1,-0.014043226,0.940556963
ENSG00000247498,GPRC5D-AS1,-0.173666002,0.372992456
ENSG00000247516,MIR4458HG,-0.200474097,0.665152595
ENSG00000247556,OIP5-AS1,0.071684678,0.51274549
ENSG00000247572,CKMT2-AS1,-0.185054956,0.064604066
ENSG00000247595,MISFA,0.087027013,0.47694759
ENSG00000247596,TWF2,-0.230746292,0.073634174
ENSG00000247624,CPEB2-DT,-0.021300478,0.876832299
ENSG00000247626,MARS2,0.142293552,0.202966086
ENSG00000247627,MTND4P12,0.101982561,0.467949518
ENSG00000247675,LRP4-AS1,-0.059877008,0.745714822
ENSG00000247679,,0.040898166,0.698724898
ENSG00000247699,FABP6-AS1,0.220921556,0.516249338
ENSG00000247708,STX18-AS1,0.020430547,0.854383715
ENSG00000247728,ARHGAP11B-DT,0.095097102,0.513991263
ENSG00000247735,KCTD13-DT,0.189381096,0.306364755
ENSG00000247746,USP51,-0.068457885,0.741044429
ENSG00000247763,TUBAP14,-0.05264076,0.804671277
ENSG00000247774,PCED1B-AS1,-0.311332026,0.500509253
ENSG00000247775,SNCA-AS1,-0.162116824,0.573589626
ENSG00000247796,MOCS2-DT,-0.052094585,0.836041411
ENSG00000247809,NR2F2-AS1,0.012188228,0.961511768
ENSG00000247828,TMEM161B-DT,0.155081541,0.114761842
ENSG00000247853,,-0.080658918,0.526061045
ENSG00000247872,SPCS2P3,-0.031441471,0.901015494
ENSG00000247877,FAM174A-DT,0.035401898,0.865175813
ENSG00000247903,,0.065313303,0.565612622
ENSG00000247911,HMGN1P12,-0.206542159,0.257433189
ENSG00000247925,,0.023634816,0.924195531
ENSG00000247934,,-0.262675307,0.218574841
ENSG00000247950,SEC24B-AS1,0.072499513,0.491146371
ENSG00000247970,,-0.068019179,0.706432469
ENSG00000247982,LINC00926,-0.221988691,0.146545354
ENSG00000248008,NRAV,-0.137892952,0.53703416
ENSG00000248015,,-0.069968882,0.618774026
ENSG00000248019,FAM13A-AS1,0.271910135,0.134753448
ENSG00000248027,ARHGAP42-AS1,0.225682701,0.312433575
ENSG00000248049,UBA6-DT,0.074740379,0.30206868
ENSG00000248050,SYBU-AS1,0.676572919,0.011097522
ENSG00000248079,DPH6-DT,-0.254354552,0.164669756
ENSG00000248092,NNT-AS1,-0.004390853,0.940493754
ENSG00000248098,BCKDHA,0.206375874,0.116443799
ENSG00000248100,,0.392596791,0.021614828
ENSG00000248115,,0.265919875,0.27768065
ENSG00000248121,SMURF2P1,-0.079118855,0.254234198
ENSG00000248124,RRN3P1,0.17249175,0.090489552
ENSG00000248126,,0.064445316,0.775910621
ENSG00000248127,SV2C-AS1,-0.275297129,0.520417123
ENSG00000248131,LINC01194,0.696896375,0.363512945
ENSG00000248138,,-0.385095687,0.313685476
ENSG00000248150,LINC02150,-0.46908631,0.104080342
ENSG00000248152,ANK2-AS1,0.419833539,0.064261564
ENSG00000248155,,0.116748037,0.593008291
ENSG00000248159,HSPA8P11,0.050727348,0.859113414
ENSG00000248161,,0.168974234,0.339753648
ENSG00000248165,,0.017304657,0.963216545
ENSG00000248174,LINC02268,1.443030877,0.005723797
ENSG00000248180,GAPDHP60,0.299576557,0.117949569
ENSG00000248192,ATG10-AS1,0.549092058,0.088733023
ENSG00000248196,,0.354175458,0.056023609
ENSG00000248200,,0.52051239,0.026377522
ENSG00000248202,LINC02234,-0.555279336,0.113497397
ENSG00000248206,,0.124454324,0.470930251
ENSG00000248211,TRPC7-AS1,-0.124943221,0.849297316
ENSG00000248213,CICP16,-0.078734724,0.663426333
